price,area,rooms,balcony,sauna,category,neighborhood,city,postcode,deal_type
899.0,56.0,2.0,False,False,kerrostalo,puotila,helsinki,910.0,rent
998.0,47.5,2.0,False,False,kerrostalo,kontula,helsinki,940.0,rent
845.0,52.0,2.0,False,False,kerrostalo,korso,vantaa,28600.0,rent
928.0,37.5,1.0,False,False,kerrostalo,pikku-huopalahti,helsinki,300.0,rent
690.0,27.0,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
855.0,44.0,2.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
750.0,31.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
740.0,30.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
740.0,30.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
715.0,29.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
750.0,31.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
1020.0,54.0,3.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
690.0,27.0,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
685.0,27.0,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
895.0,48.0,2.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
745.0,31.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
735.0,30.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
735.0,30.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
710.0,29.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
745.0,31.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
1015.0,54.0,3.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
1335.0,72.5,3.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
740.0,31.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
730.0,30.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
730.0,30.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
740.0,31.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
1330.0,72.5,3.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
885.0,48.0,2.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
735.0,31.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
725.0,30.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
700.0,29.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
735.0,31.5,1.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
1005.0,54.0,3.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
1565.0,91.0,4.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
1325.0,72.5,3.0,False,False,kerrostalo,koivukylä,vantaa,810.0,rent
388000.0,85.0,4.0,False,False,kerrostalo,laajalahti,espoo,41710,sell
309000.0,29.0,1.0,True,False,kerrostalo,kamppi,helsinki,24240,sell
635000.0,115.5,3.0,False,False,kerrostalo,kruunuvuorenranta,helsinki,00590,sell
300000.0,66.0,3.0,True,False,kerrostalo,etelä-haaga,helsinki,00320,sell
229000.0,29.5,2.0,False,False,kerrostalo,vallila,helsinki,00550,sell
278000.0,78.0,3.0,False,True,rivitalo,konala,helsinki,02680,sell
139000.0,47.5,2.0,True,True,kerrostalo,korso,vantaa,Manner-Suomi,sell
255000.0,43.5,2.0,True,False,kerrostalo,haukilahti,espoo,02170,sell
249000.0,28.5,1.0,False,False,kerrostalo,alppiharju,helsinki,00014,sell
448000.0,59.0,2.0,False,False,kerrostalo,lauttasaari,helsinki,00210,sell
344000.0,47.5,2.0,False,False,kerrostalo,lauttasaari,helsinki,Manner-Suomi,sell
675000.0,88.5,3.0,False,True,kerrostalo,etu-töölö,helsinki,00260,sell
228000.0,68.5,3.0,True,False,kerrostalo,puotila,helsinki,00910,sell
770000.0,80.0,4.0,False,False,kerrostalo,katajanokka,helsinki,JYVÄSKYLÄ,sell
748000.0,166.0,7.0,False,True,rivitalo,haukilahti,espoo,90550,sell
940000.0,143.8,4.0,False,False,kerrostalo,etu-töölö,helsinki,00100,sell
319000.0,81.5,3.0,True,True,rivitalo,kannelmäki,helsinki,00420,sell
419000.0,78.7,3.0,False,False,kerrostalo,kallio,helsinki,00510,sell
229000.0,55.0,2.0,True,False,kerrostalo,matinkylä,espoo,02230,sell
308000.0,34.5,1.0,False,False,kerrostalo,kamppi,helsinki,00180,sell
384000.0,76.5,3.0,True,True,kerrostalo,olari / piispankallio,espoo,20014,sell
1640000.0,255.0,5.0,True,False,rivitalo,kaskisaari,helsinki,00340,sell
219500.0,46.0,2.0,True,True,kerrostalo,martinlaakso,vantaa,01620,sell
265000.0,100.0,4.0,False,True,omakotitalo,puistola,helsinki,00750,sell
24388.0,69.0,3.0,False,True,kerrostalo,suvela,espoo,02760,sell
14293.0,75.5,3.0,False,True,kerrostalo,saarniraivio,espoo,02760,sell
265000.0,47.5,2.0,True,False,kerrostalo,viikki,helsinki,00810,sell
390000.0,89.5,4.0,True,False,kerrostalo,pohjois-tapiola,espoo,02130,sell
279000.0,75.5,3.0,True,True,kerrostalo,malmi,helsinki,00780,sell
449000.0,69.0,3.0,True,False,kerrostalo,alppila,helsinki,00510,sell
330000.0,90.0,4.0,False,True,paritalo,laajalahti,espoo,02140,sell
397000.0,98.5,4.0,True,True,paritalo,kilo,espoo,02610,sell
219000.0,51.0,3.0,True,False,kerrostalo,kummelivuori,espoo,02390,sell
968000.0,162.0,5.0,True,True,omakotitalo,lauttasaari,helsinki,00200,sell
315000.0,78.0,3.0,False,True,rivitalo,tapaninkylä,helsinki,00780,sell
598500.0,97.5,5.0,True,False,kerrostalo,kulosaari,helsinki,00570,sell
795000.0,116.0,8.0,False,True,omakotitalo,viherlaakso,espoo,02710,sell
2556000.0,142.0,4.0,True,True,kerrostalo,kaartinkaupunki,helsinki,00170,sell
660000.0,50.5,2.0,False,False,kerrostalo,kaartinkaupunki,helsinki,00170,sell
1697250.0,93.0,1.0,False,True,kerrostalo,kaartinkaupunki,helsinki,00170,sell
650000.0,131.0,4.0,True,True,omakotitalo,kurttila,espoo,02780,sell
399000.0,58.5,2.0,False,False,kerrostalo,lauttasaari,helsinki,00210,sell
220000.0,44.5,2.0,True,False,kerrostalo,etelä-haaga,helsinki,00320,sell
272000.0,65.0,3.0,False,True,paritalo,metsola,vantaa,01480,sell
238000.0,56.0,2.0,True,False,kerrostalo,matinkylä,espoo,71310,sell
694000.0,158.0,6.0,False,True,omakotitalo,itä-hakkila,vantaa,33180,sell
400000.0,195.0,6.0,False,True,paritalo,nöykkiö,espoo,02300,sell
229000.0,72.0,3.0,True,True,kerrostalo,tikkurila,vantaa,06400,sell
448000.0,62.0,2.0,False,False,kerrostalo,taka-töölö,helsinki,00250,sell
320000.0,107.0,4.0,False,True,rivitalo,itä-pakila,helsinki,00680,sell
427000.0,84.0,4.0,True,True,kerrostalo,aurinkolahti,helsinki,00990,sell
298000.0,42.0,2.0,False,False,kerrostalo,meilahti,helsinki,00250,sell
360000.0,98.0,4.0,True,False,omakotitalo,torpparinmäki,helsinki,00690,sell
490000.0,136.0,5.0,False,True,omakotitalo,kuurinniitty,espoo,02070,sell
172000.0,23.8,1.0,False,False,kerrostalo,munkkivuori,helsinki,00350,sell
245000.0,48.0,2.0,True,True,kerrostalo,munkkiniemi,helsinki,00360,sell
340000.0,64.0,3.0,False,False,rivitalo,tontunmäki,espoo,02200,sell
185000.0,20.0,1.0,False,False,luhtitalo,tapaninkylä,helsinki,00730,sell
348000.0,74.0,3.0,True,False,kerrostalo,aurinkolahti,helsinki,00990,sell
318000.0,112.5,4.0,True,True,kerrostalo,mellunmäki,helsinki,00970,sell
399800.0,95.0,4.0,False,True,paritalo,sepänmäki,helsinki,00700,sell
538000.0,80.0,3.0,True,True,kerrostalo,matinkylä,espoo,02230,sell
404900.0,74.5,4.0,False,True,kerrostalo,tikkurila,vantaa,01350,sell
364900.0,64.0,3.0,False,True,kerrostalo,tikkurila,vantaa,01350,sell
329800.0,60.0,3.0,False,False,kerrostalo,tikkurila,vantaa,01350,sell
319900.0,57.0,3.0,False,False,kerrostalo,tikkurila,vantaa,01350,sell
288900.0,49.5,2.0,False,False,kerrostalo,tikkurila,vantaa,01350,sell
389900.0,75.0,4.0,False,True,kerrostalo,tikkurila,vantaa,01350,sell
269900.0,46.5,2.0,False,True,kerrostalo,tikkurila,vantaa,01350,sell
289000.0,91.5,4.0,False,False,kerrostalo,pitäjänmäki,helsinki,44120,sell
278000.0,65.5,3.0,False,True,rivitalo,varisto,vantaa,01710,sell
242500.0,42.0,2.0,False,False,kerrostalo,tikkurila,vantaa,01350,sell
238500.0,42.5,2.0,False,False,kerrostalo,tikkurila,vantaa,01350,sell
194500.0,28.5,1.0,False,False,kerrostalo,tikkurila,vantaa,01350,sell
635000.0,151.0,6.0,False,True,paritalo,mankkaa,espoo,02180,sell
358000.0,50.5,2.0,True,False,kerrostalo,harju,helsinki,00500,sell
344000.0,62.5,2.0,False,False,kerrostalo,herttoniemi,helsinki,70200,sell
135000.0,55.0,2.0,True,False,kerrostalo,mellunmäki,helsinki,00970,sell
649000.0,72.5,3.0,True,True,kerrostalo,hietalahti,helsinki,00150,sell
1185000.0,143.5,5.0,False,False,kerrostalo,etu-töölö,helsinki,00260,sell
349000.0,109.0,5.0,True,True,rivitalo,myllypuro,helsinki,00920,sell
798000.0,104.5,4.0,True,True,kerrostalo,lauttasaari,helsinki,00210,sell
98500.0,45.0,2.0,False,False,kerrostalo,länsimäki,vantaa,01280,sell
329000.0,81.0,3.0,False,True,paritalo,mankkaa,espoo,02180,sell
369000.0,48.0,2.0,False,False,kerrostalo,kallio,helsinki,00530,sell
37665.0,66.0,3.0,False,True,kerrostalo,tammisto,vantaa,01520,sell
439000.0,56.0,2.0,False,False,kerrostalo,punavuori,helsinki,00120,sell
131000.0,58.0,2.0,True,False,kerrostalo,pähkinärinne,vantaa,01710,sell
595000.0,169.0,6.0,False,True,omakotitalo,kurttila,espoo,90510,sell
295000.0,96.0,3.0,False,False,omakotitalo,lintuvaara,espoo,02660,sell
215000.0,49.5,2.0,False,False,kerrostalo,kannelmäki,helsinki,00420,sell
159000.0,50.5,2.0,True,False,kerrostalo,malmi,helsinki,11910,sell
409500.0,39.0,1.0,False,False,kerrostalo,etu-töölö,helsinki,83500,sell
720000.0,82.0,4.0,True,False,kerrostalo,lauttasaari,helsinki,00210,sell
942900.0,89.8,3.0,False,False,kerrostalo,etu-töölö,helsinki,83500,sell
1259700.0,132.6,4.0,False,False,kerrostalo,etu-töölö,helsinki,83500,sell
475240.0,43.6,1.0,False,False,kerrostalo,etu-töölö,helsinki,83500,sell
488320.0,44.8,2.0,False,False,kerrostalo,etu-töölö,helsinki,83500,sell
439000.0,86.0,4.0,True,False,kerrostalo,hermanni,helsinki,19700,sell
185000.0,38.5,2.0,True,False,kerrostalo,koivuhaka,vantaa,01300,sell
538000.0,73.0,3.0,True,True,kerrostalo,alppiharju,helsinki,00510,sell
295000.0,63.5,3.0,False,False,kerrostalo,haukilahti,espoo,02170,sell
149000.0,47.0,2.0,False,True,kerrostalo,hämeenkylä,vantaa,90460,sell
210000.0,28.0,1.0,False,False,kerrostalo,kallio,helsinki,00500,sell
425000.0,119.0,5.0,False,True,erillistalo,nöykkiö,espoo,02330,sell
337000.0,77.0,3.0,True,True,kerrostalo,leppävaara,espoo,02600,sell
298000.0,87.0,3.0,True,True,paritalo,torpparinmäki,helsinki,00690,sell
149000.0,74.5,3.0,True,False,kerrostalo,martinlaakso,vantaa,01670,sell
629000.0,84.0,3.0,False,True,kerrostalo,kamppi,helsinki,00180,sell
195000.0,72.5,3.0,True,True,kerrostalo,espoon keskus,espoo,02770,sell
314000.0,52.5,2.0,False,True,kerrostalo,perkkaa,espoo,02600,sell
565000.0,176.0,6.0,False,True,omakotitalo,kalajärvi,espoo,02970,sell
305000.0,90.0,4.0,True,True,rivitalo,vuosaari,helsinki,00990,sell
263000.0,84.0,3.0,True,True,rivitalo,latokaski,espoo,02340,sell
520000.0,82.0,3.0,False,True,omakotitalo,sepänkylä,espoo,02750,sell
485000.0,51.0,2.0,False,False,kerrostalo,ruoholahti,helsinki,00180,sell
145900.0,36.5,1.0,False,True,kerrostalo,vuosaari,helsinki,00980,sell
379000.0,91.0,4.0,False,True,kerrostalo,kaivoksela,vantaa,01610,sell
209000.0,76.5,3.0,True,False,kerrostalo,kaivoksela,vantaa,01610,sell
371000.0,68.5,3.0,False,False,kerrostalo,pasila,helsinki,20100,sell
595000.0,84.5,3.0,False,True,kerrostalo,kamppi,helsinki,00100,sell
595000.0,90.0,3.0,False,False,kerrostalo,kamppi,helsinki,00180,sell
395000.0,105.5,5.0,True,True,rivitalo,kilo,espoo,02630,sell
275000.0,76.5,3.0,True,True,rivitalo,heikinlaakso,helsinki,00770,sell
298000.0,78.5,3.0,False,True,paritalo,mellunkylä,helsinki,00950,sell
479000.0,140.5,6.0,False,True,paritalo,marjaniemi,helsinki,00930,sell
18934.0,47.0,2.0,False,True,kerrostalo,suvela,espoo,02760,sell
128700.0,22.5,1.0,True,False,kerrostalo,hakunila,vantaa,01200,sell
145000.0,78.0,3.0,True,False,kerrostalo,rajatorppa,vantaa,96400,sell
583600.0,86.5,4.0,False,True,kerrostalo,pasila,helsinki,00240,sell
269300.0,37.0,2.0,False,False,kerrostalo,leppävaara,espoo,02650,sell
417000.0,62.0,2.0,False,False,kerrostalo,taka-töölö,helsinki,00250,sell
408000.0,59.5,2.0,True,True,kerrostalo,sörnäinen,helsinki,00500,sell
276000.0,50.5,2.0,True,False,kerrostalo,pohjois-tapiola,espoo,02130,sell
441650.0,73.0,3.0,False,True,kerrostalo,matinkylä,espoo,02210,sell
546000.0,91.0,4.0,False,True,kerrostalo,matinkylä,espoo,02210,sell
306630.0,45.0,2.0,True,False,kerrostalo,matinkylä,espoo,02210,sell
489485.0,67.0,2.0,False,True,kerrostalo,matinkylä,espoo,02210,sell
338000.0,110.0,4.0,False,True,rivitalo,soukka,espoo,02360,sell
199000.0,56.0,2.0,False,False,kerrostalo,tikkurila,vantaa,02260,sell
829000.0,77.1,3.0,False,False,kerrostalo,ullanlinna,helsinki,67100,sell
259000.0,74.5,3.0,True,False,kerrostalo,matinkylä,espoo,02230,sell
369000.0,49.0,2.0,False,False,kerrostalo,ullanlinna,helsinki,00130,sell
428000.0,54.0,2.0,False,False,kerrostalo,kamppi,helsinki,00180,sell
381600.0,53.0,2.0,True,False,kerrostalo,lauttasaari,helsinki,00200,sell
318000.0,69.0,3.0,True,False,kerrostalo,tapiola,espoo,28370,sell
325000.0,34.5,1.0,False,False,kerrostalo,punavuori,helsinki,151140,sell
168000.0,30.5,1.0,False,False,rivitalo,kivistö,vantaa,01730,sell
430000.0,32.0,2.0,True,False,kerrostalo,kluuvi,helsinki,40630,sell
125000.0,75.0,3.0,True,False,kerrostalo,suvela,espoo,02760,sell
369000.0,46.5,2.0,False,True,kerrostalo,vallila,helsinki,70621,sell
245000.0,87.0,4.0,True,False,kerrostalo,olari,espoo,02210,sell
139500.0,97.0,4.0,True,False,kerrostalo,koivukylä,vantaa,01360,sell
199000.0,55.5,2.0,True,True,kerrostalo,pisa,espoo,02280,sell
769000.0,100.0,4.0,False,False,kerrostalo,etu-töölö,helsinki,00260,sell
249000.0,76.5,3.0,True,False,kerrostalo,laajasalo,helsinki,Manner-Suomi,sell
296000.0,41.5,1.0,False,False,kerrostalo,kruununhaka,helsinki,00170,sell
422000.0,47.0,1.0,False,False,kerrostalo,ullanlinna,helsinki,00150,sell
175000.0,49.5,2.0,True,False,kerrostalo,vuosaari,helsinki,00960,sell
187000.0,58.0,2.0,False,True,rivitalo,korso,vantaa,00720,sell
598000.0,180.0,6.0,False,True,omakotitalo,ylästö,vantaa,01690,sell
229000.0,52.0,2.0,False,False,kerrostalo,etelä-leppävaara,espoo,02600,sell
342000.0,48.0,2.0,True,False,kerrostalo,kulosaari,helsinki,00570,sell
595000.0,87.0,3.0,False,False,kerrostalo,taka-töölö,helsinki,00260,sell
530000.0,60.0,2.0,False,False,kerrostalo,kruununhaka,helsinki,67200,sell
300100.0,61.0,3.0,True,True,kerrostalo,veräjälaakso,helsinki,90530,sell
618000.0,69.0,3.0,False,False,kerrostalo,kruununhaka,helsinki,00170,sell
199900.0,49.0,2.0,False,False,kerrostalo,hiekkaharju,vantaa,90230,sell
33316.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
23639.0,32.0,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
40979.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
51565.0,83.0,4.0,False,False,kerrostalo,suvela,espoo,02760,sell
35329.0,53.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
32667.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
23250.0,32.0,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
40135.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
51110.0,83.0,4.0,False,False,kerrostalo,suvela,espoo,02760,sell
35004.0,53.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
32342.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
22990.0,32.0,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
39810.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
50591.0,83.0,4.0,False,False,kerrostalo,suvela,espoo,02760,sell
34680.0,53.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
32082.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
22795.0,32.0,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
39421.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
50071.0,83.0,4.0,False,False,kerrostalo,suvela,espoo,02760,sell
34355.0,53.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
31757.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
22535.0,32.0,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
39031.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
49617.0,83.0,4.0,False,False,kerrostalo,suvela,espoo,02760,sell
33965.0,53.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
31433.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
22341.0,32.0,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
38511.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
49097.0,83.0,4.0,False,False,kerrostalo,suvela,espoo,02760,sell
33641.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
53838.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,02760,sell
41759.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
24743.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
34615.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
33316.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
53319.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,02760,sell
41369.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
24484.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
34290.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
32991.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
52799.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,02760,sell
40979.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
24029.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
33706.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
32667.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
52344.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,02760,sell
40525.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
23834.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
33381.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
32342.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
51825.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,02760,sell
39810.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
23315.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
32731.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
32082.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
51305.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,02760,sell
39421.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
23120.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
32407.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
31757.0,49.0,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
50786.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,02760,sell
39031.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
22925.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
32082.0,49.5,2.0,False,False,kerrostalo,suvela,espoo,02760,sell
50266.0,85.0,5.0,False,False,kerrostalo,suvela,espoo,02760,sell
38576.0,62.0,3.0,False,False,kerrostalo,suvela,espoo,02760,sell
22665.0,32.5,1.0,False,False,kerrostalo,suvela,espoo,02760,sell
30186.0,51.0,3.0,False,False,kerrostalo,hakunila,vantaa,01230,sell
239000.0,26.5,1.0,True,False,kerrostalo,lauttasaari,helsinki,00210,sell
165000.0,37.5,2.0,True,False,kerrostalo,espoonkeskus,espoo,02770,sell
625000.0,75.5,3.0,True,True,kerrostalo,lauttasaari,helsinki,00210,sell
548000.0,78.0,3.0,False,False,kerrostalo,merihaka,helsinki,00014,sell
309000.0,115.0,4.0,False,True,omakotitalo,vesala,helsinki,00940,sell
205000.0,119.0,5.0,False,True,rivitalo,lippajärvi,espoo,02940,sell
209000.0,45.5,2.0,False,False,luhtitalo,mäkkylä,espoo,02650,sell
314000.0,32.0,1.0,False,False,kerrostalo,munkkisaari,helsinki,00150,sell
375000.0,40.5,2.0,False,False,kerrostalo,punavuori,helsinki,00120,sell
199600.0,62.0,2.0,False,False,kerrostalo,kivenlahti,espoo,02320,sell
249000.0,55.0,2.0,True,True,paritalo,vesala,helsinki,00940,sell
175000.0,39.0,2.0,True,True,paritalo,tuomarila,espoo,66400,sell
439000.0,89.5,3.0,True,True,kerrostalo,suurpelto,espoo,02250,sell
275000.0,79.5,3.0,True,True,paritalo,latokaski,espoo,02340,sell
361000.0,76.0,4.0,False,True,kerrostalo,tammisto,vantaa,20900,sell
398275.0,89.5,4.0,False,True,kerrostalo,tammisto,vantaa,20900,sell
409960.0,74.0,4.0,False,True,kerrostalo,malmi,helsinki,00700,sell
368550.0,65.0,3.0,False,True,kerrostalo,malmi,helsinki,00700,sell
358000.0,92.5,3.0,True,True,paritalo,mankkaa,espoo,02630,sell
390000.0,46.3,2.0,False,False,kerrostalo,hakaniemi,helsinki,00530,sell
420000.0,258.0,7.0,False,True,omakotitalo,nuuksio,espoo,02820,sell
310000.0,41.5,2.0,True,False,kerrostalo,tapiola,espoo,02120,sell
379900.0,53.5,2.0,True,True,kerrostalo,vermonniitty,espoo,02600,sell
172000.0,53.0,2.0,False,False,kerrostalo,soukka,espoo,02350,sell
248000.0,59.5,3.0,True,True,kerrostalo,simonkylä,vantaa,01350,sell
462000.0,136.5,6.0,False,True,omakotitalo,suutarila,helsinki,00740,sell
247000.0,44.0,2.0,True,False,kerrostalo,kilo,espoo,02610,sell
254000.0,30.5,2.0,False,False,kerrostalo,alppiharju,helsinki,00077,sell
349000.0,30.5,1.0,True,False,kerrostalo,jätkäsaari,helsinki,00220,sell
749000.0,178.0,6.0,False,True,erillistalo,soukanranta,espoo,02350,sell
252000.0,25.5,1.0,True,False,kerrostalo,jätkäsaari,helsinki,00220,sell
262895.0,56.5,2.0,True,False,kerrostalo,haaga,helsinki,00400,sell
345000.0,31.0,1.0,False,False,kerrostalo,kamppi,helsinki,00180,sell
157000.0,78.0,3.0,True,False,kerrostalo,hakunila,vantaa,60550,sell
375000.0,240.0,9.0,False,True,omakotitalo,itä-hakkila,vantaa,01260,sell
218000.0,47.0,2.0,True,False,kerrostalo,matinkylä,espoo,02230,sell
182000.0,22.0,1.0,False,False,kerrostalo,alppila,helsinki,00510,sell
399000.0,53.0,3.0,True,False,kerrostalo,haaga,helsinki,00320,sell
219000.0,45.0,2.0,False,False,kerrostalo,roihuvuori,helsinki,00820,sell
178000.0,47.0,2.0,True,True,kerrostalo,tapaninkylä,helsinki,00730,sell
340000.0,43.0,2.0,False,False,kerrostalo,kruununhaka,helsinki,00170,sell
226000.0,73.0,3.0,True,False,kerrostalo,espoon keskus,espoo,02770,sell
262000.0,94.9,4.0,True,True,rivitalo,vesala,helsinki,00940,sell
223000.0,36.0,2.0,False,False,kerrostalo,kallio,helsinki,00500,sell
287000.0,40.5,2.0,True,True,kerrostalo,sörnäinen,helsinki,Manner-Suomi,sell
225000.0,80.0,3.0,True,False,kerrostalo,veräjämäki,helsinki,00645,sell
339000.0,70.3,3.0,True,False,kerrostalo,haukilahti,espoo,02170,sell
330000.0,57.0,2.0,False,False,kerrostalo,kallio,helsinki,00500,sell
227000.0,46.0,1.0,True,False,rivitalo,veromies,vantaa,01510,sell
2880000.0,261.2,4.0,False,True,kerrostalo,kaartinkaupunki,helsinki,70820,sell
185000.0,78.0,3.0,True,False,kerrostalo,rajatorppa,vantaa,33710,sell
240258.0,69.5,3.0,False,False,kerrostalo,viherlaakso,espoo,02710,sell
472000.0,65.0,3.0,False,False,kerrostalo,munkkiniemi,helsinki,00330,sell
269600.0,33.4,1.0,False,False,kerrostalo,alppiharju,helsinki,00510,sell
135000.0,53.0,2.0,True,False,kerrostalo,konala,helsinki,00390,sell
225000.0,72.5,3.0,False,True,kerrostalo,myyrmäki,vantaa,01600,sell
468000.0,139.0,4.0,False,True,paritalo,laurinlahti,espoo,01150,sell
125000.0,43.0,2.0,True,False,kerrostalo,konala,helsinki,00390,sell
149500.0,73.0,4.0,True,False,kerrostalo,myyrmäki,vantaa,01600,sell
255000.0,66.0,3.0,True,False,kerrostalo,tapanila,helsinki,00730,sell
350000.0,130.0,3.0,False,True,paritalo,kivimäki,vantaa,96320,sell
22833.0,45.5,2.0,False,True,kerrostalo,pakkala,vantaa,02330,sell
680000.0,115.0,3.0,False,True,omakotitalo,mankkaa,espoo,02630,sell
357800.0,66.0,3.0,True,False,kerrostalo,olari,espoo,02250,sell
234000.0,76.5,3.0,False,False,kerrostalo,kivenlahti,espoo,02320,sell
247000.0,38.0,2.0,False,False,kerrostalo,etelä-haaga,helsinki,00320,sell
695000.0,80.5,3.0,True,True,kerrostalo,punavuori,helsinki,00150,sell
199000.0,61.5,3.0,True,False,kerrostalo,maunula,helsinki,00630,sell
995000.0,209.0,7.0,True,True,omakotitalo,tillinmäki,espoo,02330,sell
264900.0,75.0,3.0,True,False,kerrostalo,leppävaara - vallikallio,espoo,20100,sell
199000.0,59.0,2.0,True,True,kerrostalo,olari,espoo,02210,sell
215000.0,37.5,2.0,True,False,kerrostalo,martinlaakso,vantaa,01620,sell
349000.0,94.0,4.0,False,True,omakotitalo,suutarila,helsinki,00740,sell
309000.0,76.0,4.0,True,True,paritalo,nikinmäki,vantaa,28200,sell
279000.0,48.0,2.0,False,False,kerrostalo,herttoniemi,helsinki,01480,sell
