Year,m,d,Time,Time zone,Air Quality Index (index),Carbon monoxide (ug/m3),Nitrogen dioxide (ug/m3),Nitrogen monoxide (ug/m3),Ozone (ug/m3),Particulate matter < 10 µm (ug/m3),Particulate matter < 2.5 µm (ug/m3),musta hiili PM2.5 (ug/m3),Sulphur dioxide (ug/m3),Odorous sulphur compounds (ugS/m3)
2020,10,3,22:00,UTC,2,,18.9,8.7,,37.9,17,0.4,,
2020,10,3,23:00,UTC,2,,19.2,12.2,,40.3,17.4,0.3,,
2020,10,4,00:00,UTC,2,,16,13.1,,43.1,12.7,0.4,,
2020,10,4,01:00,UTC,2,,12.6,7.8,,36.1,14.4,0.2,,
2020,10,4,02:00,UTC,2,,14.1,10.6,,41.9,13.7,0.2,,
2020,10,4,03:00,UTC,2,,7.7,3,,42.4,16.4,0.2,,
2020,10,4,04:00,UTC,2,,11.1,3.2,,37.9,13.9,0.2,,
2020,10,4,05:00,UTC,2,,5.9,0.4,,27.7,12.9,0.1,,
2020,10,4,06:00,UTC,2,,4.9,0.3,,37.5,13.4,0.2,,
2020,10,4,07:00,UTC,2,,9.3,2,,38.5,13.4,0.2,,
2020,10,4,08:00,UTC,2,,9.1,1.7,,44.3,17,0.2,,
2020,10,4,09:00,UTC,2,,8.1,2,,48.6,14.9,0.2,,
2020,10,4,10:00,UTC,2,,8.4,3.6,,48.7,14.4,0.2,,
2020,10,4,11:00,UTC,2,,7.3,2.1,,38.3,11.9,0.2,,
2020,10,4,12:00,UTC,2,,8.5,2.4,,36.6,14.4,0.2,,
2020,10,4,13:00,UTC,2,,9.6,3.2,,33.7,10.7,0.2,,
2020,10,4,14:00,UTC,2,,10.9,3.4,,34.5,12.6,0.2,,
2020,10,4,15:00,UTC,2,,10.7,4.2,,36.3,11.6,0.3,,
2020,10,4,16:00,UTC,2,,15,5.2,,30.9,13.2,0.4,,
2020,10,4,17:00,UTC,2,,10.5,3.2,,31.8,10.1,0.3,,
2020,10,4,18:00,UTC,2,,6.2,1.2,,36.6,15.7,0.2,,
2020,10,4,19:00,UTC,2,,5.5,0.4,,47.3,13.1,0.2,,
2020,10,4,20:00,UTC,3,,5.1,0.3,,51.4,16.6,0.2,,
2020,10,4,21:00,UTC,3,,4.6,0.6,,51.8,14,0.2,,
2020,10,4,22:00,UTC,3,,9.6,1.8,,52.3,22.8,0.2,,
2020,10,4,23:00,UTC,3,,6.6,2.1,,58.1,19.3,0.3,,
2020,10,5,00:00,UTC,3,,7.9,3.9,,64.2,16.9,0.3,,
2020,10,5,01:00,UTC,3,,3.8,0.2,,63.9,17.1,0.2,,
2020,10,5,02:00,UTC,3,,4.9,0.5,,58.1,15,0.2,,
2020,10,5,03:00,UTC,2,,13.1,4.7,,49,16.2,0.3,,
2020,10,5,04:00,UTC,2,,27.3,9.5,,40.4,15.4,1.3,,
2020,10,5,05:00,UTC,1,,30.3,6.5,,18.8,8.6,0.7,,
2020,10,5,06:00,UTC,1,,35.1,5.2,,14.2,6.2,0.8,,
2020,10,5,07:00,UTC,1,,31.2,5.9,,13.2,3.8,0.8,,
2020,10,5,08:00,UTC,1,,26,6.6,,13.5,3.1,0.3,,
2020,10,5,09:00,UTC,1,,19.8,5.5,,15.2,4.6,0.2,,
2020,10,5,10:00,UTC,1,,13.7,2.8,,15.9,3.8,0.2,,
2020,10,5,11:00,UTC,1,,15.6,3.9,,11.7,4.2,0.2,,
2020,10,5,12:00,UTC,1,,20.8,7.3,,13.6,4.7,0.2,,
2020,10,5,13:00,UTC,1,,15.2,3.9,,14.9,0.8,0.2,,
2020,10,5,14:00,UTC,1,,27.6,10.4,,15.8,3.8,0.4,,
2020,10,5,15:00,UTC,2,,32.3,12.7,,21.1,5.7,0.4,,
2020,10,5,16:00,UTC,2,,22.9,5.9,,23,6.7,0.3,,
2020,10,5,17:00,UTC,2,,28.1,8,,23.3,5.5,0.4,,
2020,10,5,18:00,UTC,2,,17.9,5,,23.6,6.4,0.3,,
2020,10,5,19:00,UTC,2,,16,3.4,,30.2,12.6,0.3,,
2020,10,5,20:00,UTC,2,,16.3,4.2,,25,8.3,0.3,,
2020,10,5,21:00,UTC,2,,6.5,1.2,,27.2,10.9,0.2,,
2020,10,5,22:00,UTC,2,,6.7,0.3,,29.5,13.8,0.1,,
2020,10,5,23:00,UTC,2,,8.2,0.4,,33.2,16.2,0.1,,
2020,10,6,00:00,UTC,2,,5.5,0.1,,34,13.5,0.1,,
2020,10,6,01:00,UTC,2,,3.5,0,,24.3,11.6,0.2,,
2020,10,6,02:00,UTC,2,,5.3,0.2,,22.1,10.2,0.2,,
2020,10,6,03:00,UTC,2,,6.7,0.7,,20.7,8.1,0.2,,
2020,10,6,04:00,UTC,2,,11.8,2.6,,22,11.3,0.4,,
2020,10,6,05:00,UTC,1,,16.6,4.8,,18.5,7.9,0.4,,
2020,10,6,06:00,UTC,2,,18.4,7.1,,29.3,10.8,0.5,,
2020,10,6,07:00,UTC,2,,30.3,17.6,,34.5,9,0.6,,
2020,10,6,08:00,UTC,2,,28.6,17.5,,38.9,12.8,0.6,,
2020,10,6,09:00,UTC,2,,25.6,18.1,,46.9,,1.3,,
2020,10,6,10:00,UTC,2,,33.9,21.8,,42.8,,1,,
2020,10,6,11:00,UTC,2,,36.2,12.8,,44.6,10.7,0.8,,
2020,10,6,12:00,UTC,2,,28.2,8.9,,41,12.2,0.8,,
2020,10,6,13:00,UTC,2,,19.1,4.3,,33.8,7.3,0.7,,
2020,10,6,14:00,UTC,2,,11.6,1.8,,30.2,7.1,0.6,,
2020,10,6,15:00,UTC,1,,12.4,1.2,,19.9,9.2,0.4,,
2020,10,6,16:00,UTC,1,,9.1,0.3,,12.3,6.7,0.4,,
2020,10,6,17:00,UTC,1,,10.7,0.3,,9.6,4.7,0.4,,
2020,10,6,18:00,UTC,1,,9.2,0.1,,12.4,6,0.4,,
2020,10,6,19:00,UTC,1,,8.4,0.1,,13,5.4,0.5,,
2020,10,6,20:00,UTC,1,,7,-0.1,,10.4,6.6,0.4,,
2020,10,6,21:00,UTC,1,,6.3,0.2,,11,5.6,0.3,,
2020,10,6,22:00,UTC,2,,3.4,-0.2,,7.8,19,0.3,,
2020,10,6,23:00,UTC,2,,5.4,-0.3,,9.4,12.3,0.3,,
2020,10,7,00:00,UTC,1,,4.7,-0.1,,12.5,5.8,0.3,,
2020,10,7,01:00,UTC,1,,5.3,-0.2,,11.1,7.3,0.3,,
2020,10,7,02:00,UTC,1,,4.9,-0.2,,11.1,4.3,0.3,,
2020,10,7,03:00,UTC,1,,6.3,0.2,,13,7.8,0.3,,
2020,10,7,04:00,UTC,1,,12.2,1.8,,12.8,6.6,0.4,,
2020,10,7,05:00,UTC,1,,18.9,4.2,,7,3.2,0.5,,
2020,10,7,06:00,UTC,1,,21.1,5.7,,16.9,6,0.6,,
2020,10,7,07:00,UTC,2,,21,7.8,,20.9,5.9,0.7,,
2020,10,7,08:00,UTC,2,,18,8.5,,26.6,10.9,0.6,,
2020,10,7,09:00,UTC,2,,26.2,23.9,,28.1,7.3,0.8,,
2020,10,7,10:00,UTC,2,,23.5,16.2,,29.6,8.3,0.7,,
2020,10,7,11:00,UTC,2,,19.6,17.2,,29.9,7.8,0.8,,
2020,10,7,12:00,UTC,2,,20.2,17.1,,21.7,8.8,0.7,,
2020,10,7,13:00,UTC,2,,24.5,20.5,,26.2,5.3,1.1,,
2020,10,7,14:00,UTC,2,,23.9,13.4,,29.1,,0.9,,
2020,10,7,15:00,UTC,2,,27.2,13,,31.5,9.9,1,,
2020,10,7,16:00,UTC,2,,30.8,10.6,,31.3,5.3,0.9,,
2020,10,7,17:00,UTC,2,,43.9,27.5,,28.1,4.1,1.4,,
2020,10,7,18:00,UTC,2,,43.9,22.3,,29.6,5.1,1,,
2020,10,7,19:00,UTC,1,,25.8,6.3,,11.3,3.3,0.5,,
2020,10,7,20:00,UTC,2,,14.1,1.9,,21.9,5.4,0.4,,
2020,10,7,21:00,UTC,1,,7.1,0.5,,14.9,5.2,0.4,,
2020,10,7,22:00,UTC,1,,6.3,0.5,,12.7,6.2,0.4,,
2020,10,7,23:00,UTC,1,,6.9,0.1,,11.1,7.4,0.4,,
2020,10,8,00:00,UTC,1,,7.4,1,,15.9,8.4,0.5,,
2020,10,8,01:00,UTC,1,,5.3,0,,12.7,6.4,0.4,,
2020,10,8,02:00,UTC,1,,4.4,0.7,,15.6,7.8,0.4,,
2020,10,8,03:00,UTC,1,,10.4,7.8,,15.6,8.1,0.5,,
2020,10,8,04:00,UTC,2,,16.4,3.5,,21,11.2,0.6,,
2020,10,8,05:00,UTC,2,,22.3,11.4,,17.6,10.1,2,,
2020,10,8,06:00,UTC,1,,27.7,10.2,,14,6.9,2.4,,
2020,10,8,07:00,UTC,2,,22.8,9.1,,23.3,8.8,0.9,,
2020,10,8,08:00,UTC,2,,18.6,7.5,,20.4,9.1,1.1,,
2020,10,8,09:00,UTC,1,,24.3,10.6,,18.9,9.3,0.7,,
2020,10,8,10:00,UTC,2,,18.5,3.9,,24,8.2,0.7,,
2020,10,8,11:00,UTC,2,,30.1,28.8,,20.8,8.5,0.9,,
2020,10,8,12:00,UTC,2,,28.2,33.7,,25.8,10.5,0.9,,
2020,10,8,13:00,UTC,2,,13.4,3.2,,26,7.5,0.6,,
2020,10,8,14:00,UTC,2,,14.2,1.9,,18.6,10,0.5,,
2020,10,8,15:00,UTC,1,,15.2,1.6,,15.1,4.6,0.5,,
2020,10,8,16:00,UTC,1,,19.7,1.6,,10.8,8.6,0.4,,
2020,10,8,17:00,UTC,1,,22.7,1.1,,9.6,5.4,0.3,,
2020,10,8,18:00,UTC,1,,11.6,0.6,,3.3,6,0.3,,
2020,10,8,19:00,UTC,1,,6.1,0,,11,5.5,0.3,,
2020,10,8,20:00,UTC,1,,16.8,0.6,,12.8,8.1,0.4,,
2020,10,8,21:00,UTC,1,,10.9,-0.1,,14.3,6.2,0.3,,
2020,10,8,22:00,UTC,2,,16.5,0,,2.7,11.1,0.3,,
2020,10,8,23:00,UTC,1,,8.8,0.1,,10.6,9.2,0.3,,
2020,10,9,00:00,UTC,1,,5.1,0,,9.3,8.2,0.3,,
2020,10,9,01:00,UTC,1,,4.9,-0.3,,10.8,5.6,0.2,,
2020,10,9,02:00,UTC,1,,4.9,-0.2,,10.1,5.1,0.3,,
2020,10,9,03:00,UTC,1,,6.7,0.2,,9.8,6.1,0.3,,
2020,10,9,04:00,UTC,1,,13.8,1.5,,9.9,5,0.3,,
2020,10,9,05:00,UTC,1,,11.7,1.7,,14.1,8.6,2.7,,
2020,10,9,06:00,UTC,1,,16.7,3.8,,15,7.3,2.6,,
2020,10,9,07:00,UTC,2,,15.3,2.6,,11.8,11.5,2.6,,
2020,10,9,08:00,UTC,1,,16,3.4,,19.2,9.6,1.2,,
2020,10,9,09:00,UTC,1,,12.3,2.4,,16.6,5.1,0.5,,
2020,10,9,10:00,UTC,1,,14.3,5.5,,17.6,8.2,0.5,,
2020,10,9,11:00,UTC,1,,12.6,3.7,,17.1,5,0.5,,
2020,10,9,12:00,UTC,1,,12.8,2.5,,14.5,8.4,0.5,,
2020,10,9,13:00,UTC,1,,15.2,2.5,,18.3,7.4,0.5,,
2020,10,9,14:00,UTC,1,,10.9,0.9,,10.9,3.1,0.4,,
2020,10,9,15:00,UTC,1,,11.4,0.9,,7.4,2.8,0.4,,
2020,10,9,16:00,UTC,1,,15.5,1.5,,6.8,7.6,0.4,,
2020,10,9,17:00,UTC,1,,11.2,1.3,,4.3,4.2,0.3,,
2020,10,9,18:00,UTC,1,,9,0.4,,2.8,4.3,0.1,,
2020,10,9,19:00,UTC,1,,9.7,0.4,,7.2,5.3,0.2,,
2020,10,9,20:00,UTC,1,,7.5,0.3,,12.3,2.7,0.2,,
2020,10,9,21:00,UTC,1,,6,0.3,,6.2,3.3,0.1,,
2020,10,9,22:00,UTC,1,,6.5,0.3,,-0.4,3,0.1,,
2020,10,9,23:00,UTC,1,,4.6,0.3,,2.7,7.3,0.1,,
2020,10,10,00:00,UTC,1,,4.9,0.3,,3.6,3.7,0.1,,
2020,10,10,01:00,UTC,1,,2.6,-0.3,,3.3,3.5,0,,
2020,10,10,02:00,UTC,1,,2.1,-0.2,,6.7,2.4,0,,
2020,10,10,03:00,UTC,1,,3.2,-0.2,,5.3,2.5,0.1,,
2020,10,10,04:00,UTC,1,,4.4,2.5,,6.6,6.1,0.1,,
2020,10,10,05:00,UTC,1,,5.9,0.4,,4.3,5,0.1,,
2020,10,10,06:00,UTC,1,,8.6,0.5,,1.4,0.2,0.1,,
2020,10,10,07:00,UTC,1,,7.8,0.4,,6,4.3,0.1,,
2020,10,10,08:00,UTC,1,,6.3,0.7,,10.9,2.5,0.1,,
2020,10,10,09:00,UTC,1,,7,0.8,,7.8,2.5,0.1,,
2020,10,10,10:00,UTC,1,,9.3,1.6,,7.1,4.7,0.1,,
2020,10,10,11:00,UTC,1,,12.9,3.2,,12.5,3.3,0.2,,
2020,10,10,12:00,UTC,1,,18.7,4.9,,12.9,6,0.3,,
2020,10,10,13:00,UTC,1,,17.1,3.7,,15.2,5.3,0.3,,
2020,10,10,14:00,UTC,1,,19.6,2.8,,12.3,4.1,0.2,,
2020,10,10,15:00,UTC,1,,17.1,1.2,,15.6,3.1,0.2,,
2020,10,10,16:00,UTC,1,,18.8,0.8,,11.3,8.3,0.2,,
2020,10,10,17:00,UTC,1,,13.6,2.5,,13,5.6,0.3,,
2020,10,10,18:00,UTC,1,,8,0.6,,9.6,4.3,0.3,,
2020,10,10,19:00,UTC,1,,10.2,0.4,,17.7,5.3,0.2,,
2020,10,10,20:00,UTC,1,,5.7,0.4,,15.1,7.3,0.2,,
2020,10,10,21:00,UTC,1,,6.6,1.6,,12.7,4.8,0.2,,
2020,10,10,22:00,UTC,1,,6.8,1.3,,7.2,3.4,0.2,,
2020,10,10,23:00,UTC,1,,13.7,6,,9.9,5.2,0.2,,
2020,10,11,00:00,UTC,1,,6.9,2,,11.7,6.3,0.2,,
2020,10,11,01:00,UTC,1,,3.6,-0.1,,10.2,1.7,0.1,,
2020,10,11,02:00,UTC,1,,2.8,0,,7.2,3.6,0.2,,
2020,10,11,03:00,UTC,1,,2.9,-0.2,,4.8,5.1,0.2,,
2020,10,11,04:00,UTC,1,,5,0.1,,8.9,4.5,0.2,,
2020,10,11,05:00,UTC,1,,5,0.3,,5.3,6.8,0.9,,
2020,10,11,06:00,UTC,1,,9.3,0.5,,,,1.2,,
2020,10,11,07:00,UTC,1,,10.8,1.1,,6.6,6.5,0.8,,
2020,10,11,08:00,UTC,1,,8.4,0.5,,6.4,4.8,0.6,,
2020,10,11,09:00,UTC,1,,8,1.3,,7,5.8,0.2,,
2020,10,11,10:00,UTC,1,,12,1.5,,3.6,3.7,0.3,,
2020,10,11,11:00,UTC,1,,9.8,2.2,,3.4,3.6,0.2,,
2020,10,11,12:00,UTC,1,,7,1.2,,3.5,3.2,0.1,,
2020,10,11,13:00,UTC,1,,7.3,0.8,,4.3,2.7,0.1,,
2020,10,11,14:00,UTC,1,,6.8,0.8,,3.6,3.8,0.1,,
2020,10,11,15:00,UTC,1,,9.8,1.4,,2,4.8,0.2,,
2020,10,11,16:00,UTC,1,,11.5,0.3,,2.3,1.1,0.2,,
2020,10,11,17:00,UTC,1,,11,0.3,,3.1,0.2,0.2,,
2020,10,11,18:00,UTC,1,,10,0.8,,3.7,7.1,0.2,,
2020,10,11,19:00,UTC,1,,13.1,1.2,,11,6.4,0.3,,
2020,10,11,20:00,UTC,1,,15.6,1.8,,13.6,4.6,0.4,,
2020,10,11,21:00,UTC,1,,17.3,4.3,,9.8,3.4,0.3,,
2020,10,11,22:00,UTC,1,,38.4,11.5,,10.9,7.3,0.6,,
2020,10,11,23:00,UTC,1,,29.2,11.4,,10.6,8.8,0.6,,
2020,10,12,00:00,UTC,1,,30,6.3,,13.3,4.2,0.7,,
2020,10,12,01:00,UTC,1,,22.3,2.2,,12.7,8.8,0.6,,
2020,10,12,02:00,UTC,1,,20.2,2.4,,11.2,5.7,0.4,,
2020,10,12,03:00,UTC,1,,39,26,,19.9,5.5,1,,
2020,10,12,04:00,UTC,2,,47.8,60.8,,29.5,7.9,3.2,,
2020,10,12,05:00,UTC,1,,25.9,1.7,,10.2,2.3,0.4,,
2020,10,12,06:00,UTC,1,,30.8,3,,4.9,3.2,0.3,,
2020,10,12,07:00,UTC,1,,31.6,5.6,,3.3,8,0.3,,
2020,10,12,08:00,UTC,1,,20.3,3.3,,14.9,4.4,0.3,,
2020,10,12,09:00,UTC,1,,13.7,2.7,,12.2,3.8,0.3,,
2020,10,12,10:00,UTC,1,,22.5,6.5,,8.4,-0.3,0.3,,
2020,10,12,11:00,UTC,1,,20.2,5.1,,12.3,5,0.3,,
2020,10,12,12:00,UTC,1,,20.9,6.1,,10.6,5.2,0.4,,
2020,10,12,13:00,UTC,1,,17.4,2.6,,11.6,5.4,0.4,,
2020,10,12,14:00,UTC,1,,12.2,1.6,,11.3,5.1,0.2,,
2020,10,12,15:00,UTC,1,,10.2,1.1,,10,2.1,0.2,,
2020,10,12,16:00,UTC,1,,12.7,0.7,,6.2,1.8,0.2,,
2020,10,12,17:00,UTC,1,,12.8,0,,2.1,1.7,0.2,,
2020,10,12,18:00,UTC,1,,6.6,0.1,,1.9,2.9,0.1,,
2020,10,12,19:00,UTC,1,,7.9,0.2,,8.3,3.9,0.1,,
2020,10,12,20:00,UTC,1,,5.7,-0.2,,9,1.3,0.1,,
2020,10,12,21:00,UTC,1,,6.1,3,,2.5,3.7,0.1,,
2020,10,12,22:00,UTC,1,,6,1.4,,-0.2,9.1,0.1,,
2020,10,12,23:00,UTC,1,,5.9,0.6,,2.2,6.6,0.1,,
2020,10,13,00:00,UTC,1,,12.5,10.5,,1.8,4.1,0.3,,
2020,10,13,01:00,UTC,1,,2.9,0,,2.3,4.2,0,,
2020,10,13,02:00,UTC,1,,4.3,0.1,,0,3,0,,
2020,10,13,03:00,UTC,1,,12,3.9,,3.1,2.8,0.1,,
2020,10,13,04:00,UTC,1,,24.7,4.2,,7.5,4.6,0.3,,
2020,10,13,05:00,UTC,1,,39.7,12.8,,8.8,3,0.5,,
2020,10,13,06:00,UTC,1,,34,10.5,,,1.1,0.5,,
2020,10,13,07:00,UTC,1,,27.9,7.5,,1.5,3.5,0.4,,
2020,10,13,08:00,UTC,1,,34.2,16.6,,7.4,2.4,0.5,,
2020,10,13,09:00,UTC,1,,25.5,7.4,,5.7,2.6,0.3,,
2020,10,13,10:00,UTC,1,,14.1,3.8,,6.6,2.3,0.2,,
2020,10,13,11:00,UTC,1,,16.3,6.2,,7.6,5.5,0.2,,
2020,10,13,12:00,UTC,1,,18,5.1,,9.8,2.5,0.2,,
2020,10,13,13:00,UTC,1,,21.3,4.9,,12.1,3.3,0.2,,
2020,10,13,14:00,UTC,1,,14.2,2.8,,7.9,3.4,0.2,,
2020,10,13,15:00,UTC,1,,13.8,1.6,,3.5,2.3,0.2,,
2020,10,13,16:00,UTC,1,,15.1,2.1,,4.9,1.2,0.2,,
2020,10,13,17:00,UTC,1,,34.6,15.1,,10.1,4.1,0.8,,
2020,10,13,18:00,UTC,1,,34.2,10.1,,11,1.5,0.7,,
2020,10,13,19:00,UTC,1,,29.1,8.4,,15.9,4.5,0.7,,
2020,10,13,20:00,UTC,1,,16.6,5,,15.5,6,0.4,,
2020,10,13,21:00,UTC,1,,11.8,2.1,,10.2,4.7,0.4,,
2020,10,13,22:00,UTC,1,,10.3,1.9,,1.8,9,0.3,,
2020,10,13,23:00,UTC,1,,10.5,3,,4.9,7.9,0.2,,
2020,10,14,00:00,UTC,1,,9.7,8.4,,6.1,4.6,0.4,,
2020,10,14,01:00,UTC,1,,6.7,0.1,,3.7,2.3,0.2,,
2020,10,14,02:00,UTC,1,,6.5,2,,4.6,4.7,0.2,,
2020,10,14,03:00,UTC,1,,12.9,7.6,,7.3,6.1,0.3,,
2020,10,14,04:00,UTC,1,,26.5,19.4,,12.4,4.9,0.5,,
2020,10,14,05:00,UTC,1,,27.7,25.5,,16.7,6.7,0.6,,
2020,10,14,06:00,UTC,1,,32.6,33.7,,7.3,3.9,0.8,,
2020,10,14,07:00,UTC,2,,32.1,36.1,,21.8,2.6,0.9,,
2020,10,14,08:00,UTC,2,,31.1,41.9,,24.7,4.3,0.8,,
2020,10,14,09:00,UTC,1,,23.8,24,,18.8,6.7,0.6,,
2020,10,14,10:00,UTC,1,,23.5,22.8,,15.4,4.4,0.8,,
2020,10,14,11:00,UTC,1,,18.4,17.6,,14.6,4.5,0.5,,
2020,10,14,12:00,UTC,1,,22.7,18.4,,15.7,3.8,0.3,,
2020,10,14,13:00,UTC,1,,27.5,23.2,,18,5.6,0.6,,
2020,10,14,14:00,UTC,1,,27.4,16.9,,18.4,3.5,0.6,,
2020,10,14,15:00,UTC,1,,21.3,12.3,,14.6,5.7,0.5,,
2020,10,14,16:00,UTC,1,,23.5,16.1,,13.1,6.9,0.5,,
2020,10,14,17:00,UTC,1,,17.8,8.2,,14.6,3.7,0.5,,
2020,10,14,18:00,UTC,1,,16.5,7.3,,9.8,6.1,0.5,,
2020,10,14,19:00,UTC,1,,15.4,5.5,,11.7,3.9,0.4,,
2020,10,14,20:00,UTC,1,,11.1,3.1,,9.9,2.2,0.4,,
2020,10,14,21:00,UTC,1,,8.6,2.3,,7.2,3.6,0.2,,
2020,10,14,22:00,UTC,1,,7.5,2.1,,-2.4,9.5,0.2,,
2020,10,14,23:00,UTC,1,,5.7,1.4,,3.7,6.8,0.1,,
2020,10,15,00:00,UTC,1,,5.9,2.1,,2.7,4,0.2,,
2020,10,15,01:00,UTC,1,,3.7,0.8,,4.5,3.3,0.1,,
2020,10,15,02:00,UTC,1,,4.1,1,,8.8,3.6,0.1,,
2020,10,15,03:00,UTC,1,,8.8,3.8,,4.3,4.6,0.1,,
2020,10,15,04:00,UTC,1,,24.8,18.9,,12.2,5.3,0.4,,
2020,10,15,05:00,UTC,1,,28.6,19.7,,19.3,5.5,0.5,,
2020,10,15,06:00,UTC,1,,27.7,26.2,,6.6,2,0.5,,
2020,10,15,07:00,UTC,1,,23,17.5,,8.4,2.1,0.5,,
2020,10,15,08:00,UTC,1,,27.8,24.2,,16,3.8,0.5,,
2020,10,15,09:00,UTC,1,,24.2,24.5,,15.5,5.5,0.6,,
2020,10,15,10:00,UTC,1,,21.8,18.3,,12.5,3.9,0.4,,
2020,10,15,11:00,UTC,1,,25.3,36.2,,14,4.5,0.8,,
2020,10,15,12:00,UTC,1,,26.1,23.3,,14.3,4.4,0.5,,
2020,10,15,13:00,UTC,1,,25.4,17.4,,15.2,3.4,0.6,,
2020,10,15,14:00,UTC,1,,25,17,,15.4,4,0.4,,
2020,10,15,15:00,UTC,1,,23.3,14.1,,8.5,4.8,0.5,,
2020,10,15,16:00,UTC,1,,25.7,12.9,,13.2,5.1,0.4,,
2020,10,15,17:00,UTC,1,,26,9.8,,12.3,3.3,0.5,,
2020,10,15,18:00,UTC,1,,16.6,4.9,,7.5,3,0.6,,
2020,10,15,19:00,UTC,1,,17.9,6.7,,12.1,6.5,0.4,,
2020,10,15,20:00,UTC,1,,14.8,5.6,,12.5,6.3,0.3,,
2020,10,15,21:00,UTC,1,,13.9,2.8,,7.5,4.4,0.3,,
2020,10,15,22:00,UTC,1,,12.5,3.6,,0.6,4.1,0.2,,
2020,10,15,23:00,UTC,1,,9.3,2.1,,-1.6,3.1,0.2,,
2020,10,16,00:00,UTC,1,,10.2,3.7,,1.7,3.2,0.2,,
2020,10,16,01:00,UTC,1,,5.8,1.8,,2.5,4.3,0.1,,
2020,10,16,02:00,UTC,1,,4.6,1,,6.5,3.6,0.1,,
2020,10,16,03:00,UTC,1,,13.2,3.4,,5.7,3.2,0.3,,
2020,10,16,04:00,UTC,1,,36.7,22.2,,14.3,4.4,0.6,,
2020,10,16,05:00,UTC,2,,41.9,19.9,,17.1,3.6,0.5,,
2020,10,16,06:00,UTC,2,,43.2,29,,0.8,0.5,0.7,,
2020,10,16,07:00,UTC,2,,40.6,26.7,,12.2,4.7,0.6,,
2020,10,16,08:00,UTC,1,,33,25.3,,16,4.2,0.5,,
2020,10,16,09:00,UTC,1,,31,23.1,,14,3.5,0.4,,
2020,10,16,10:00,UTC,1,,29.2,21.3,,12.2,2.4,0.6,,
2020,10,16,11:00,UTC,1,,28.9,21.8,,7.7,4.7,0.6,,
2020,10,16,12:00,UTC,1,,31.1,19.2,,13,3.2,0.5,,
2020,10,16,13:00,UTC,1,,28.5,17.4,,13.5,2.9,0.4,,
2020,10,16,14:00,UTC,1,,24.4,9.8,,9.1,3.4,0.4,,
2020,10,16,15:00,UTC,1,,24.7,11.8,,13,3.1,0.3,,
2020,10,16,16:00,UTC,1,,22.8,6.3,,9.8,4.6,0.3,,
2020,10,16,17:00,UTC,1,,24.1,6.8,,9.4,3.1,0.4,,
2020,10,16,18:00,UTC,1,,25.7,9.5,,12,1.8,0.5,,
2020,10,16,19:00,UTC,1,,23.6,6.9,,13.7,8.1,0.6,,
2020,10,16,20:00,UTC,1,,21.2,7.7,,15.9,7.7,0.7,,
2020,10,16,21:00,UTC,1,,20.9,5.8,,14.4,4.2,0.7,,
2020,10,16,22:00,UTC,1,,20.4,5.4,,8.2,9.7,0.6,,
2020,10,16,23:00,UTC,1,,20.9,4.2,,6.2,8.8,0.6,,
2020,10,17,00:00,UTC,1,,14.9,3.1,,7.8,6.7,0.6,,
2020,10,17,01:00,UTC,1,,9.5,1.6,,6.7,6.1,0.3,,
2020,10,17,02:00,UTC,1,,10.1,1,,8.8,5.8,0.3,,
2020,10,17,03:00,UTC,1,,10.2,0.3,,12.9,4.2,0.2,,
2020,10,17,04:00,UTC,1,,9.4,4.8,,13.1,2.8,0.2,,
2020,10,17,05:00,UTC,1,,10.9,0.8,,1.4,3.1,0.2,,
2020,10,17,06:00,UTC,1,,14.9,1.2,,,2.5,0.3,,
2020,10,17,07:00,UTC,1,,15.8,2.3,,-1.4,3,0.3,,
2020,10,17,08:00,UTC,1,,9,1.4,,2.3,3.6,0.2,,
2020,10,17,09:00,UTC,1,,7.1,0.9,,4.4,0.8,0.1,,
2020,10,17,10:00,UTC,1,,6.1,0.5,,-0.1,1.9,0.1,,
2020,10,17,11:00,UTC,1,,6.4,0.8,,3.3,2.3,0.1,,
2020,10,17,12:00,UTC,1,,6,0.6,,2.7,3.9,0.1,,
2020,10,17,13:00,UTC,1,,6.3,0.6,,4.7,1.2,0.1,,
2020,10,17,14:00,UTC,1,,7.6,1,,5.3,3.3,0.1,,
2020,10,17,15:00,UTC,1,,7.7,0.7,,5.6,3.6,0.1,,
2020,10,17,16:00,UTC,1,,6,0.5,,2.7,4,0.1,,
2020,10,17,17:00,UTC,1,,5.3,0.2,,0.1,2.1,0.1,,
2020,10,17,18:00,UTC,1,,4.8,0.3,,2.3,1.7,0.1,,
2020,10,17,19:00,UTC,1,,4.8,0.2,,9.8,4.4,0.1,,
2020,10,17,20:00,UTC,1,,4,0,,6.7,4.9,0.1,,
2020,10,17,21:00,UTC,1,,3.6,0,,-0.5,3.1,0.1,,
2020,10,17,22:00,UTC,1,,2.8,0.1,,,,0,,
2020,10,17,23:00,UTC,1,,3.9,0.2,,2.9,5.7,0.1,,
2020,10,18,00:00,UTC,1,,3.8,-0.2,,5.6,2.6,0,,
2020,10,18,01:00,UTC,1,,1.8,-0.1,,4.2,5,0,,
2020,10,18,02:00,UTC,1,,2.1,-0.3,,5.4,5.6,0,,
2020,10,18,03:00,UTC,1,,2.6,-0.2,,0.9,1.1,0,,
2020,10,18,04:00,UTC,1,,4.7,2.8,,2.3,3.1,0.1,,
